component_id,experiment_association,model_family,oof_artifacts,test_artifacts,model_artifacts,artifact_count,schema_or_arrays,sha256,pairing_status,duplicate_note,validation_protocol,ensemble_readiness
GAP-E10-K5-G090-S42-R100,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",fe827de3b49d4b0c9cf51378d8fbddcff936165e83d8fd1fabffce6bee84e450,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G090-S42-R150,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",85d05e6afc39f122fb7c1e93f0c957fe9ff3034ce9b99a75087fd2c41de95a75,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G090-S42-R200,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",2470cdeff86717df615e69f59efd3566e288458c7ca0ff233b4fc585f62a5d41,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G090-S42-R250,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R250.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",07e419ff00450c5a1005f43f3c8db16fc1ed76cfb76bfa8465f9fbf7275c0733,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G090-S42-R300,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",4b4d709253e9aa5aca38a4d61dda1c58802a38fdd0d2579e14b930c97905dc80,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G090-S42-R50,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",a2b32f92fbe6505e3be6ade6edb9cc6fd4196939b001408504a0f723fc0fb45e,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G090-S42-R75,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G090-S42-R75.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",6c330fdaca142c322f5116eac6be0bdf9a50ff45c73d3a305c194e3f6976489a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",0020518147b66d95015afb470473d180343ed5855eec7a8c5c59b7fec03c028f,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R100,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R100.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",0020518147b66d95015afb470473d180343ed5855eec7a8c5c59b7fec03c028f,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R150,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",999270e18709209c91c162dc780044251f1cf94c7d4a6d57a99c2299b58791f4,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R200,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",3062a3deffb606e83542eb49b502b6e259e688332e3cd9ca168cf78901fe2ce8,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R250,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R250.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",872d22c7dfc2e2f9171542dc39f6be947d0ed9828c274febb7b67f1d3229d2d7,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R300,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",65d80f72026b0bb77934c02d9924f6fa9d8dfa9217108bd5dda7642b36028f2c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R50,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R50.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",953f345cbdc31ec5fd70c5bd487ffafe8bb168581ef3908aa8ebb601ad2eb29c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
GAP-E10-K5-G120-S42-R75,component_family:gap,gap,artifacts/oof_GAP-E10-K5-G120-S42-R75.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",545d5293da335832b2e59c526abf26c58ee107c43198ac86a68f44294cd3d87f,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
HOLIDAY-YOY-FAST,team_a:exp_023,unknown,artifacts/oof_HOLIDAY-YOY-FAST.npz,artifacts/ztest_HOLIDAY-YOY-FAST.npy,unknown,2,"array=ztest_HOLIDAY-YOY-FAST:(250000,):float64;arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",d58b7356b71cd2aecc4b6b43fb9209010013c118db0c9eaff869cdca6bffb1fb;35b6249bbdf387740bd50bb07eea57aacf0be79008b0f34fe0fdb5fed1ac3d2e,oof_and_test,unknown,unknown,potential_component_only_not_a_recommendation
L180_norm0_tb1,unknown,unknown,unknown,artifacts/ztest_L180_norm0_tb1.npy,unknown,1,"array=ztest_L180_norm0_tb1:(250000,):float64",2fb4925d1ebfe3084232a121d2a18a761acbc3858e1d448c06cff3bb1bd758cd,test_only,unknown,unknown,potential_component_only_not_a_recommendation
L90_norm0_tb1,unknown,unknown,unknown,artifacts/ztest_L90_norm0_tb1.npy,unknown,1,"array=ztest_L90_norm0_tb1:(250000,):float64",a5f5787e0a67e5624c57d94ee8a5da055f1c64ad8149d6ff695be022f2a87237,test_only,unknown,unknown,potential_component_only_not_a_recommendation
LATE:model,team_a:exp_056,unknown,unknown,unknown,artifacts/LATE_SSL_EXP056/arms/LATE/model.pt,1,unknown,be2d4be8f9d58137d58897871bc29767b4053aea3cc71f50d87887d2fb03e64a,model_only,unknown,unknown,model_state_only
LATEST_DELTA_COMPAT_EXP066_A1:candidates,team_a:exp_066,unknown,artifacts/LATEST_DELTA_COMPAT_EXP066_A1/oof_candidates.npz,unknown,unknown,1,"arrays=status:():<U31|canonical_latest_oof_present:():bool|required_columns:(5,):<U19|family:(5,):<U16|family_status:(5,):<U15|user_id:(0,):int64|fold:(0,):<U10|target:(0,):float64|z_latest:(0,):float64|z_STRONGEST_CURRENT:(0,):float64",042710ca601484fcf24b652552ce617cc6abb13e7002b66f900e9a8610051b58,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
LNone_norm0_tb1,unknown,unknown,unknown,artifacts/ztest_LNone_norm0_tb1.npy,unknown,1,"array=ztest_LNone_norm0_tb1:(250000,):float64",943c79326df403c5decc04c770ed467a33dd9aba0f5a074dded5f7fec41ead9e,test_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-BASE,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-BASE.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",f56afa94287cff7c9f1ea6fce1222347ed91d30d1603c4d83ffdfcdb7f46b241,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-BASE-V0904,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-BASE-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",c6c5389ef6d361df85747d53b9641d7a32b956faf3afb6c5a2ab7421a30fbaa6,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-BASE-V0918,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-BASE-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",fb04a4f6ab5bb3456ffdad32af2e3d157e0454f3b0cf7663a082e16ad0336eed,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-BASE-V1002,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-BASE-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",dce540ca798ed905a1ca2691c71fc29e32a95921beaf077e5c1e92151fb21e1d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-BASE-V1016,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-BASE-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",1ddae595d1b96ec6347a2a32d00993c66239730402a1dbb95e8519a879bc10b4,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-FULL,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-FULL.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",809103c075595205c0a344ea82ff7b38d02614d0fb9c039a26438d3d8a0dd9c9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-FULL-V0904,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-FULL-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",cbdc8934b33eab32109d24bbe2e599e26f1433c9d7f4c01c234db2f5e21315db,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-FULL-V0918,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-FULL-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",d6e123fa221066500ffa8f4ee422becad5d60fd9247d840aa5fb02b1e8526d03,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-FULL-V1002,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-FULL-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",ce25708ee4e97daf08629990fa6a1337d2f8cc7be9026bc2bc922b83c902a40c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-FULL-V1016,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-FULL-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",be4904381f5a6faaaa5627b2ef1b3e386706ee152448e0af3d7d0189a9aa0719,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-P30,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-P30.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",2b800c4e7d38c8b45ccad928b5289d4d357ad23574af997a0a8ce590908fe9b1,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-P30-V0904,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-P30-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",cc78c8a11c1892d98bcf5d2327a5085507d9eff6a4366d702577532fc56bb0cb,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-P30-V0918,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-P30-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",20c41933842db1a9769fb71df4a92f792a266db176a03613f3e22f61d1db671b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-P30-V1002,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-P30-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",7d84a87a89535fbbb8db1e4450711c56928a18ebc2de1aaab703159031723763,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-P30-V1016,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-P30-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",1c43432959c4a61a5b282f8e8434acc69bd9f1ec56addd9ea67c5f7699fe7554,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-SELF,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-SELF.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",beb22ed00dfd0346dbd12ce6fc928ff971d4515f754f73ef4eeac1ab0b304ca3,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-SELF-V0904,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-SELF-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",74a0fa6417e4d591ae78ec01e14bc3243c824af3bf1c26a3b20e0a4780b5d29b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-SELF-V0918,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-SELF-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",26926c81ffee5a987a7da4808c61a218e049151ef1f73ef83bc34ced986e5391,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-SELF-V1002,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-SELF-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",d13900bb7bdcf2bffb0910ca44fffd9b8f19d44092c3e7f2c5d19be8ec7629b1,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
MHZ-SELF-V1016,component_family:mhz;team_a:exp_024,mhz,artifacts/oof_MHZ-SELF-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",01c11dd9c223a49ad4ab5dc370c1c754d6b6e31f23d25b3aeb53c93b8f2315c1,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-AVG3,component_family:pt,pt,artifacts/oof_PT-FULL-AVG3.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",d9009d8d0f78cd59bd18cfea2387e8bbe2bc9061bd3a04133f703cda1b76b49c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S42,component_family:pt,pt,artifacts/oof_PT-FULL-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",be0e9b976d47c3887839968db72c31a9c6f42752f860e401c24dd40bd2966300,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S42-A,component_family:pt,pt,artifacts/oof_PT-FULL-S42-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",9c9050856fa3412f2d3b18819df52c6a68910f45152197b9b78abeaa111fe722,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S42-B,component_family:pt,pt,artifacts/oof_PT-FULL-S42-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",dafbeb126b5ffdf1f7a7478f8b08821cbd02eba88f3da9dc24f0072925e3ccd0,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S43,component_family:pt,pt,artifacts/oof_PT-FULL-S43.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",6c038b2ece6d599f5c324ab73a086231b9bd452ce22a88ace52ea5a348f4e7ac,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S43-A,component_family:pt,pt,artifacts/oof_PT-FULL-S43-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",b9f772894b655c50d320988fd26459d02a4563f8ebb6b0be42c43b8c52aca49b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S43-B,component_family:pt,pt,artifacts/oof_PT-FULL-S43-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",6521cbe4ab1474d430ad2f2bdac65da4db710e56c43f96aca5b8cb958b45c3c6,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S44,component_family:pt,pt,artifacts/oof_PT-FULL-S44.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",b146ac6a6e8a6f78bdeb10aebdc7cc91c2cb82c582f77d3039790a1338f70934,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S44-A,component_family:pt,pt,artifacts/oof_PT-FULL-S44-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",cb54c8221d30aa13ddf367339ec671620cbc153f7149c3fe89eb7fd10b547141,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-FULL-S44-B,component_family:pt,pt,artifacts/oof_PT-FULL-S44-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",d05dd2d2cf9b40fa0c984c37dcdec3bf2ac74e5031816e0cbbff810becf37fea,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-AVG3,component_family:pt,pt,artifacts/oof_PT-OD-AVG3.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",b3ea10b5957a900fc28d6bf58eaf12b95de8ef5a9202cda6d70d877ee202861a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S42,component_family:pt,pt,artifacts/oof_PT-OD-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",322689b8da2a57f0961f94589ca9f924260f0662828e2f77fc160ce5eaa2b2c6,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S42-A,component_family:pt,pt,artifacts/oof_PT-OD-S42-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",9c1f56fda3dce798bf2eb72dfa03a93996845b67ae6ab0cd73171e28515f5127,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S42-B,component_family:pt,pt,artifacts/oof_PT-OD-S42-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",d47543155861064b9c38b88c3483e76c70e972423d1755d0efb4e427f313e200,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S43,component_family:pt,pt,artifacts/oof_PT-OD-S43.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ea3d5e97aa53e8a145adaeccf6341271e07f3a5d6c2ec6dd56acf8de81bf87d0,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S43-A,component_family:pt,pt,artifacts/oof_PT-OD-S43-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",67978eb06a3481fe69694efe5011c25e6ff73eeeb46d62be2e7ff127465540ee,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S43-B,component_family:pt,pt,artifacts/oof_PT-OD-S43-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",b4cb56a9f1c6b21e4ec9d75ba4ded776d288efeaa227a972cf1d578ee424815b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S44,component_family:pt,pt,artifacts/oof_PT-OD-S44.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ec411923fdf67cfe091b8d261af0f89eaf68b079fc14ef96ed2e510816acb7e3,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S44-A,component_family:pt,pt,artifacts/oof_PT-OD-S44-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",def1b4898b0bc2e2dc3e76fd94b855f10a613f740b4566bcdca9c2fc433882a5,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-OD-S44-B,component_family:pt,pt,artifacts/oof_PT-OD-S44-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",48864cf01ace95398e47d4b88f991fd8f63c60c82669f3b9a3ff90fd5d58a303,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
PT-SHUF-AVG3,component_family:pt,pt,artifacts/oof_PT-SHUF-AVG3.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",313d05184764adb5dd9445b93ede10c3f0bb13789f6c71d0664cfb7913e25016,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
